,lexicon,neighborhood_size,num_homophones,num_phones,num_sylls_est,prob,surprisal,word,mode
6152,1,3,0,5,2,-5.217891361438663,5.217891361438663,@br1s,anti_homophones
6153,1,0,0,11,5,-6.534337028304351,6.534337028304351,p{S@n@t$r7l,anti_homophones
6154,1,0,0,7,3,-7.625661245152212,7.625661245152212,fVsk1pI,anti_homophones
6155,1,0,0,15,5,-10.551369402333577,10.551369402333577,k@nspIrItrEpt2d,anti_homophones
6156,1,11,0,4,1,-4.669441182121782,4.669441182121782,t{ps,anti_homophones
6157,1,0,2,7,3,-4.798740052527819,4.798740052527819,dIz3vIN,anti_homophones
6158,1,0,0,7,3,-6.150574044033241,6.150574044033241,vIk@rin,anti_homophones
6159,1,0,0,8,4,-7.110628494651401,7.110628494651401,IvEr@tIv,anti_homophones
6160,1,0,0,10,4,-11.671756786882932,11.671756786882932,pUr1n7sn@s,anti_homophones
6161,1,11,1,4,1,-4.56467723016832,4.56467723016832,st{g,anti_homophones
6162,1,0,0,6,2,-5.932722535446728,5.932722535446728,l1sm@n,anti_homophones
6163,1,0,0,10,4,-5.28932980133967,5.28932980133967,Eksk$rI1SH,anti_homophones
6164,1,2,0,6,2,-7.3076789658932055,7.3076789658932055,sVls1t,anti_homophones
6165,1,0,0,14,4,-9.03810956089828,9.03810956089828,fIlmstrIplitlI,anti_homophones
6166,1,2,0,5,2,-6.3041807260416425,6.3041807260416425,6ts1t,anti_homophones
6167,1,0,0,5,2,-8.683986796780262,8.683986796780262,JIrIg,anti_homophones
6168,1,0,0,6,2,-5.495161680495507,5.495161680495507,Indj9s,anti_homophones
6169,1,0,0,8,3,-4.739067211834244,4.739067211834244,sVbsId2z,anti_homophones
6170,1,0,0,13,6,-9.255373144714248,9.255373144714248,2@nmVNkItIS@R,anti_homophones
6171,1,0,0,13,5,-9.93623141226217,9.93623141226217,sImp@t@rEnj9s,anti_homophones
6172,1,4,1,4,2,-4.9791842488252875,4.9791842488252875,#T@R,anti_homophones
6173,1,4,0,5,2,-5.438400849925207,5.438400849925207,tr1ni,anti_homophones
6174,1,0,0,8,3,-6.317287142662049,6.317287142662049,kUSInIst,anti_homophones
6175,1,0,1,6,2,-5.998490942434103,5.998490942434103,d5ltrI,anti_homophones
6176,1,1,1,7,2,-4.922583735461964,4.922583735461964,pr@v5kt,anti_homophones
6177,1,1,0,5,3,-5.11977218405193,5.11977218405193,#r2pi,anti_homophones
6178,1,8,0,5,1,-4.76632469291814,4.76632469291814,tr1n_,anti_homophones
6179,1,0,0,17,7,-9.995043215021257,9.995043215021257,rIspjut@rQg@tIvlI,anti_homophones
6180,1,10,1,4,2,-5.300989710045342,5.300989710045342,n@rI,anti_homophones
6181,1,1,1,7,3,-4.6706202079015835,4.6706202079015835,wQJfUlI,anti_homophones
6182,1,4,1,4,1,-4.671751119934121,4.671751119934121,bitH,anti_homophones
6183,1,0,0,9,2,-6.181609359040003,6.181609359040003,tr1dzf5ld,anti_homophones
6184,1,0,0,7,3,-7.211985494156337,7.211985494156337,f$s1S@s,anti_homophones
6185,1,4,0,7,2,-4.788864932921933,4.788864932921933,pr9r7ns,anti_homophones
6186,1,2,1,6,2,-4.612728271807154,4.612728271807154,S$tnIs,anti_homophones
6187,1,0,0,8,3,-5.026503634093758,5.026503634093758,Intr5v3t,anti_homophones
6188,1,3,0,6,2,-4.860180688369001,4.860180688369001,Ingr1n,anti_homophones
6189,1,0,0,8,3,-5.700980027690089,5.700980027690089,gVv@n@nt,anti_homophones
6190,1,0,0,9,3,-7.027762274901997,7.027762274901997,TrVslIN@R,anti_homophones
6191,1,0,0,9,4,-11.750858763200764,11.750858763200764,VntuTp6@d,anti_homophones
6192,1,0,0,15,6,-18.471644723409657,18.471644723409657,bIstQkjUl@RtuTI,anti_homophones
6193,1,10,1,3,1,-4.826980307337857,4.826980307337857,Tju,anti_homophones
6194,1,1,0,6,2,-5.311852031657497,5.311852031657497,hEs7nt,anti_homophones
6195,1,0,0,11,4,-5.459171473361881,5.459171473361881,prIdIktIvlI,anti_homophones
6196,1,0,0,14,6,-9.81556031992828,9.81556031992828,suprimEdIk1t@m,anti_homophones
6197,1,0,0,6,2,-5.104929179215649,5.104929179215649,kVtw3m,anti_homophones
6198,1,3,0,5,1,-5.656534232322912,5.656534232322912,smVtH,anti_homophones
6199,1,0,0,10,4,-8.380344148982212,8.380344148982212,p1nIm@trIs,anti_homophones
6200,1,1,0,7,3,-6.7395502906640985,6.7395502906640985,IntEnS@,anti_homophones
6201,1,0,0,11,5,-6.763206593396761,6.763206593396761,m{d@g{sk#r@,anti_homophones
6202,1,0,0,11,4,-6.301972154216401,6.301972154216401,Int@p#tm@nt,anti_homophones
6203,1,1,0,9,3,-5.83837502657584,5.83837502657584,tr2sIvnIs,anti_homophones
6204,1,0,0,11,3,-9.067568193081195,9.067568193081195,blubrIlj@nT,anti_homophones
6205,1,0,0,9,4,-7.042960115342525,7.042960115342525,pUl5vin7m,anti_homophones
6206,1,1,0,7,3,-6.886417424514965,6.886417424514965,_ErIS@s,anti_homophones
6207,1,0,0,7,2,-5.834942226058031,5.834942226058031,st2ll2t,anti_homophones
6208,1,0,0,12,6,-7.568834912475236,7.568834912475236,{m@t@rIn8r7n,anti_homophones
6209,1,1,0,7,2,-5.649574962150643,5.649574962150643,b{Nkr7s,anti_homophones
6210,1,0,0,11,5,-5.794132342325257,5.794132342325257,{ntig@nIz@m,anti_homophones
6211,1,2,0,7,2,-5.100265392607028,5.100265392607028,njutr7n,anti_homophones
6212,1,1,2,5,2,-4.870316153347615,4.870316153347615,Vn#md,anti_homophones
6213,1,0,0,7,3,-6.135064589851902,6.135064589851902,m3kj9r@,anti_homophones
6214,1,0,0,10,3,-6.191314533218087,6.191314533218087,bVt@flIkSH,anti_homophones
6215,1,0,0,13,5,-6.860060244726552,6.860060244726552,tr{ns@bIl@tIv,anti_homophones
6216,1,6,1,4,2,-4.715054364828694,4.715054364828694,t{fI,anti_homophones
6217,1,1,0,8,3,-4.932953642008975,4.932953642008975,n{SH@l2z,anti_homophones
6218,1,0,0,6,2,-6.723743454784384,6.723743454784384,l{vIn_,anti_homophones
6219,1,0,0,11,4,-7.879294031833878,7.879294031833878,Ekw@bl2nd@R,anti_homophones
6220,1,0,0,10,4,-7.621085683476208,7.621085683476208,sVbsIkw2@R,anti_homophones
6221,1,0,0,8,3,-6.5811956036201,6.5811956036201,mitj@rQn,anti_homophones
6222,1,0,0,6,2,-5.820899623409152,5.820899623409152,linj$R,anti_homophones
6223,1,7,0,4,2,-4.670163942529549,4.670163942529549,Vp@R,anti_homophones
6224,1,4,0,5,2,-4.7541300525494385,4.7541300525494385,rEl@t,anti_homophones
6225,1,0,0,8,3,-9.048673380336844,9.048673380336844,m{dm@nI_,anti_homophones
6226,1,2,1,6,2,-4.833901336120307,4.833901336120307,Ikskru,anti_homophones
6227,1,0,3,6,3,-4.7218144653225504,4.7218144653225504,wizIlI,anti_homophones
6228,1,1,0,5,2,-6.292146885652589,6.292146885652589,Vnk2t,anti_homophones
6229,1,12,1,3,1,-4.559548982043528,4.559548982043528,pli,anti_homophones
6230,1,1,0,9,4,-6.897475238854107,6.897475238854107,dItEkJ9rI,anti_homophones
6231,1,0,0,10,3,-5.676153959558141,5.676153959558141,krEdjUk1SH,anti_homophones
6232,1,0,1,6,2,-4.665558276980022,4.665558276980022,f$m1SH,anti_homophones
6233,1,5,0,5,2,-5.58831369516665,5.58831369516665,lIv1t,anti_homophones
6234,1,6,1,4,2,-4.699194306923708,4.699194306923708,k#v@,anti_homophones
6235,1,0,1,7,2,-4.98293959708715,4.98293959708715,hEdst5n,anti_homophones
6236,1,0,0,6,2,-5.4794161404342985,5.4794161404342985,sVbh6s,anti_homophones
6237,1,8,0,3,1,-5.205248907024083,5.205248907024083,Esk,anti_homophones
6238,1,19,1,3,1,-4.646579307983084,4.646579307983084,d{d,anti_homophones
6239,1,0,0,11,4,-6.638669889168687,6.638669889168687,EkstEns@blI,anti_homophones
6240,1,9,1,3,1,-4.736995009567645,4.736995009567645,b4z,anti_homophones
6241,1,10,0,4,1,-4.758935846467894,4.758935846467894,stIf,anti_homophones
6242,1,0,0,9,3,-6.745823693428183,6.745823693428183,brIkw2tIN,anti_homophones
6243,1,1,1,5,1,-4.859401385795516,4.859401385795516,h{kPz,anti_homophones
6244,1,0,0,5,2,-4.761964287873173,4.761964287873173,Inl#_,anti_homophones
6245,1,0,1,5,2,-4.814238574346948,4.814238574346948,Env7s,anti_homophones
6246,1,0,0,8,4,-6.377991339252906,6.377991339252906,jufQl@_I,anti_homophones
6247,1,10,0,4,1,-4.147441171860428,4.147441171860428,spQt,anti_homophones
6248,1,18,1,3,1,-4.570384113706505,4.570384113706505,v3s,anti_homophones
6249,1,2,0,6,2,-5.514708158904324,5.514708158904324,S{ntIk,anti_homophones
6250,1,0,0,6,2,-4.885369622276962,4.885369622276962,JIpb$d,anti_homophones
6251,1,1,4,7,1,-4.278751463162072,4.278751463162072,skrIpSH,anti_homophones
6252,1,0,0,9,4,-7.738289676426648,7.738289676426648,VnsEp@r@s,anti_homophones
6253,1,1,0,8,4,-6.610043720688985,6.610043720688985,dIm3S@lI,anti_homophones
6254,1,0,0,7,2,-7.717138745189287,7.717138745189287,TrutISH,anti_homophones
6255,1,1,0,5,2,-4.931852930451886,4.931852930451886,s$h$s,anti_homophones
6256,1,2,0,8,3,-5.606074223481173,5.606074223481173,rIpQst@R,anti_homophones
6257,1,0,1,8,3,-4.447036283560387,4.447036283560387,kQgnIz@m,anti_homophones
6258,1,4,0,5,2,-4.783247641887342,4.783247641887342,_5k@R,anti_homophones
6259,1,18,1,3,1,-4.5806252329613875,4.5806252329613875,piv,anti_homophones
6260,1,0,0,9,3,-6.164250211207977,6.164250211207977,w2nprEsIv,anti_homophones
6261,1,0,0,10,3,-8.314930642945415,8.314930642945415,rEdkrVsl@R,anti_homophones
6262,1,0,0,15,6,-8.488948147743455,8.488948147743455,1tpEnItr@ti_IkP,anti_homophones
6263,1,0,1,10,5,-4.711627931521663,4.711627931521663,isTEtIk@lI,anti_homophones
6264,1,0,0,10,3,-5.713707474364127,5.713707474364127,rIsEpSn@bP,anti_homophones
6265,1,2,0,7,2,-6.003733009484695,6.003733009484695,swEltIN,anti_homophones
6266,1,0,0,7,2,-5.567625567112633,5.567625567112633,klQdhQp,anti_homophones
6267,1,0,0,8,4,-6.059013508366519,6.059013508366519,In{ktIlI,anti_homophones
6268,1,7,0,4,1,-4.734817451070523,4.734817451070523,flIJ,anti_homophones
6269,1,5,1,4,2,-4.670418758855663,4.670418758855663,S{bI,anti_homophones
6270,1,0,0,17,7,-13.292971954472279,13.292971954472279,pr5n6sf#m@kQl@nIm,anti_homophones
6271,1,0,0,6,2,-5.541977592039478,5.541977592039478,smuJ9l,anti_homophones
6272,1,3,2,6,3,-4.538687654767453,4.538687654767453,s{n@tI,anti_homophones
6273,1,0,0,10,4,-8.183672634196226,8.183672634196226,sipjUl@blI,anti_homophones
6274,1,0,0,10,4,-6.0191852478785215,6.0191852478785215,tEmp@r1tId,anti_homophones
6275,1,10,1,3,1,-4.749180830350224,4.749180830350224,puf,anti_homophones
6276,1,0,0,9,3,-6.08877338458493,6.08877338458493,f$lshUdId,anti_homophones
6277,1,0,0,11,3,-10.9259405996326,10.9259405996326,h#dkw$dn@ns,anti_homophones
6278,1,2,0,7,2,-4.970928213194651,4.970928213194651,k@nvEnt,anti_homophones
6279,1,0,0,6,2,-7.103437049851567,7.103437049851567,gVst1n,anti_homophones
6280,1,1,0,8,3,-5.278684340852329,5.278684340852329,InvEl@pt,anti_homophones
6281,1,0,0,8,4,-7.1153093427910505,7.1153093427910505,TVg@rIDI,anti_homophones
6282,1,1,0,8,3,-4.530232033963689,4.530232033963689,Vnd@ntlI,anti_homophones
6283,1,0,0,8,3,-5.8656608914575,5.8656608914575,l{ktIdlI,anti_homophones
6284,1,0,0,6,3,-5.6265641163866,5.6265641163866,pVpItI,anti_homophones
6285,1,4,0,4,2,-5.05388797990219,5.05388797990219,Jit@,anti_homophones
6286,1,0,0,8,4,-7.046877487899103,7.046877487899103,n{tIl@tI,anti_homophones
6287,1,1,0,6,2,-4.641995487105538,4.641995487105538,nQkS@s,anti_homophones
6288,1,1,0,6,2,-4.580084649629541,4.580084649629541,t{pIst,anti_homophones
6289,1,0,0,10,3,-7.844404384732778,7.844404384732778,flEgr@tjun,anti_homophones
6290,1,0,0,10,5,-6.699111353930963,6.699111353930963,Iv{n_El@tI,anti_homophones
6291,1,0,0,10,4,-5.9804673152121035,5.9804673152121035,m#kIt2pr2t,anti_homophones
6292,1,0,0,7,3,-5.151588595468509,5.151588595468509,pr@fEtI,anti_homophones
6293,1,0,0,5,2,-5.980565431192388,5.980565431192388,k5t3m,anti_homophones
6294,1,0,0,9,3,-9.206239541973478,9.206239541973478,vElt@wElm,anti_homophones
6295,1,0,0,6,2,-5.128297301856304,5.128297301856304,sp@s@R,anti_homophones
6296,1,0,0,11,5,-7.165320041696176,7.165320041696176,ImpQv@rItIk,anti_homophones
6297,1,0,0,8,3,-8.509473387382178,8.509473387382178,f$kl{NkI,anti_homophones
6298,1,3,1,5,1,-4.663212815068067,4.663212815068067,strEs,anti_homophones
6299,1,6,1,5,1,-4.529828857579456,4.529828857579456,spr2t,anti_homophones
6300,1,4,1,3,2,-4.733813191831657,4.733813191831657,Ep1,anti_homophones
6301,1,0,0,10,4,-5.427739256058203,5.427739256058203,In@dv3t@bP,anti_homophones
6302,1,0,0,12,5,-7.4763578617519375,7.4763578617519375,Vn@b1tfUlnIs,anti_homophones
6303,1,0,0,10,4,-6.939413678343065,6.939413678343065,h3m{frIk@n,anti_homophones
6304,1,0,0,12,3,-7.971684737658874,7.971684737658874,6tstr1n_m@nt,anti_homophones
6305,1,1,0,8,3,-5.818304762116183,5.818304762116183,b4fUlnIs,anti_homophones
6306,1,0,0,17,5,-9.392610967232882,9.392610967232882,tr{nsEndj@nsId@nt,anti_homophones
6307,1,0,0,10,3,-5.149025639346111,5.149025639346111,m2ndfUlnIs,anti_homophones
6308,1,0,0,8,4,-4.94315644266821,4.94315644266821,t3_Id@tI,anti_homophones
6309,1,8,1,3,1,-4.562845999092952,4.562845999092952,kw1,anti_homophones
6310,1,0,0,6,3,-6.0111553340187545,6.0111553340187545,s5b@dI,anti_homophones
6311,1,2,0,4,2,-5.373048754134034,5.373048754134034,{sEl,anti_homophones
6312,1,0,0,7,2,-6.056564332874963,6.056564332874963,frIzP@R,anti_homophones
6313,1,23,0,3,1,-4.645490784260591,4.645490784260591,dVd,anti_homophones
6314,1,4,1,4,2,-4.7347268800548,4.7347268800548,p#si,anti_homophones
6315,1,0,0,9,5,-10.515928094124998,10.515928094124998,@pEl@tElI,anti_homophones
6316,1,0,0,6,2,-6.2894507953714465,6.2894507953714465,jusfl5,anti_homophones
6317,1,11,2,3,1,-4.7136307226551555,4.7136307226551555,_6l,anti_homophones
6318,1,2,0,4,2,-4.657421098448891,4.657421098448891,sn5I,anti_homophones
6319,1,2,1,6,2,-4.5444700755764105,4.5444700755764105,f$sfUl,anti_homophones
6320,1,2,1,8,2,-5.102878173525177,5.102878173525177,st{gn@ns,anti_homophones
6321,1,0,0,9,3,-6.585505452281163,6.585505452281163,sIdVnd@nt,anti_homophones
6322,1,0,0,11,4,-7.465038047090247,7.465038047090247,krusIfIlIst,anti_homophones
6323,1,3,1,5,2,-4.863870358090544,4.863870358090544,tIdPI,anti_homophones
6324,1,2,0,6,2,-4.960878075281471,4.960878075281471,f6lnIs,anti_homophones
6325,1,0,0,5,2,-4.9789823257248935,4.9789823257248935,g@l$R,anti_homophones
6326,1,3,0,5,2,-5.062901961849646,5.062901961849646,IvIst,anti_homophones
6327,1,4,1,6,2,-5.435878152728783,5.435878152728783,mEnIkP,anti_homophones
6328,1,0,0,7,2,-6.510770107261236,6.510770107261236,sn2dEnt,anti_homophones
6329,1,0,0,8,4,-5.277286125573662,5.277286125573662,n5t@t@rI,anti_homophones
6330,1,4,0,5,2,-4.6811584320626505,4.6811584320626505,g3lIS,anti_homophones
6331,1,0,0,7,2,-5.742598116976725,5.742598116976725,InkrImP,anti_homophones
6332,1,3,1,4,1,-4.312082180226439,4.312082180226439,b3dH,anti_homophones
6333,1,0,0,7,3,-7.268828872279637,7.268828872279637,fIzIS@n,anti_homophones
6334,1,0,0,8,3,-7.708258424024605,7.708258424024605,bQmb7nsI,anti_homophones
6335,1,0,0,6,2,-5.602518948477421,5.602518948477421,sm5klI,anti_homophones
6336,1,16,0,3,1,-4.749229599690197,4.749229599690197,r8R,anti_homophones
6337,1,0,0,6,2,-5.676261050488445,5.676261050488445,b6nt7R,anti_homophones
6338,1,7,0,4,1,-5.230624987850382,5.230624987850382,blQN,anti_homophones
6339,1,0,0,12,5,-8.024655118182233,8.024655118182233,h2dr1nI_@blI,anti_homophones
6340,1,0,0,11,5,-7.695444658838699,7.695444658838699,wIkIdn{pIlI,anti_homophones
6341,1,2,1,4,2,-4.779960193242373,4.779960193242373,@bim,anti_homophones
6342,1,9,2,5,2,-4.689155386259736,4.689155386259736,pip@R,anti_homophones
6343,1,0,0,17,6,-11.480928155961301,11.480928155961301,fUth5mm1ds3vItjud,anti_homophones
6344,1,0,0,14,5,-8.04649188627687,8.04649188627687,dIsrIpjudEnd@n,anti_homophones
6345,1,0,0,11,4,-9.737345649960492,9.737345649960492,rIn6TwEsJ@n,anti_homophones
6346,1,3,1,8,3,-5.315788858876497,5.315788858876497,r{SH@lIs,anti_homophones
6347,1,2,0,4,2,-6.860354268083633,6.860354268083633,@h$l,anti_homophones
6348,1,0,0,10,5,-7.659545705886806,7.659545705886806,ElI_ItIm@R,anti_homophones
6349,1,2,0,4,2,-6.160288275068736,6.160288275068736,p@p2,anti_homophones
6350,1,2,1,4,1,-4.7500516868353735,4.7500516868353735,budP,anti_homophones
6351,1,0,0,8,3,-5.446707125553156,5.446707125553156,mjuzIdlI,anti_homophones
6352,1,2,0,5,2,-5.85765866327001,5.85765866327001,gl5Is,anti_homophones
6353,1,16,1,4,1,-4.388523967821687,4.388523967821687,st{t,anti_homophones
6354,1,0,0,9,4,-4.81072992080797,4.81072992080797,vIk8r7slI,anti_homophones
6355,1,0,0,7,3,-6.61132037028467,6.61132037028467,bV_INg5,anti_homophones
6356,1,0,0,7,4,-5.42000197306728,5.42000197306728,InQp@lI,anti_homophones
6357,1,8,0,4,2,-5.489343091692184,5.489343091692184,l2lI,anti_homophones
6358,1,0,0,9,4,-8.005938469120503,8.005938469120503,{r5mEstI_,anti_homophones
6359,1,0,0,8,3,-7.287247086899625,7.287247086899625,wIkIts4l,anti_homophones
6360,1,3,1,5,2,-4.934501088905874,4.934501088905874,b6ntI,anti_homophones
6361,1,0,0,10,5,-6.738449857601428,6.738449857601428,ig5sEnt@lI,anti_homophones
6362,1,0,0,13,6,-6.619746437680888,6.619746437680888,k@mjunIl{t@rI,anti_homophones
6363,1,0,0,5,2,-7.6663410985603235,7.6663410985603235,zin@R,anti_homophones
6364,1,3,1,6,2,-5.152178769731686,5.152178769731686,kQnS@R,anti_homophones
6365,1,2,0,6,2,-5.23776653420837,5.23776653420837,p5lISH,anti_homophones
6366,1,1,0,7,2,-4.535770348544775,4.535770348544775,kj9r@bP,anti_homophones
6367,1,0,0,8,4,-6.054459365054664,6.054459365054664,nIsEs@rI,anti_homophones
6368,1,0,0,13,5,-8.698407612533392,8.698407612533392,sEl@r{nj@n@bP,anti_homophones
6369,1,13,1,5,2,-5.0494558085354475,5.0494558085354475,JInIs,anti_homophones
6370,1,0,0,16,5,-11.916905096018624,11.916905096018624,s@bst{ndr2tw3k@R,anti_homophones
6371,1,0,0,6,2,-6.495683984898606,6.495683984898606,bVgr{m,anti_homophones
6372,1,5,0,5,2,-4.896373153593334,4.896373153593334,IpIst,anti_homophones
6373,1,0,0,9,4,-6.0335785755418145,6.0335785755418145,#bItr@tIv,anti_homophones
6374,1,0,1,7,2,-5.092617567621806,5.092617567621806,bIlp5st,anti_homophones
6375,1,2,1,5,2,-4.861198365564675,4.861198365564675,rIk$n,anti_homophones
6376,1,15,0,3,1,-4.647872375565702,4.647872375565702,k3b,anti_homophones
6377,1,1,1,6,2,-4.731246169983698,4.731246169983698,kEnj@l,anti_homophones
6378,1,0,0,9,3,-6.45279906728054,6.45279906728054,junikw@nt,anti_homophones
6379,1,0,0,11,4,-6.893234629003829,6.893234629003829,rIdVnd@mnIs,anti_homophones
6380,1,0,0,8,3,-5.1699701282296315,5.1699701282296315,wUl@ntlI,anti_homophones
6381,1,4,1,6,2,-4.3784851463838095,4.3784851463838095,k@ns2l,anti_homophones
6382,1,22,1,3,1,-4.563543282926869,4.563543282926869,_{k,anti_homophones
6383,1,0,0,17,6,-12.091018462474606,12.091018462474606,_Entr@sEpt@klIv@R,anti_homophones
6384,1,0,0,9,3,-6.592420480462768,6.592420480462768,kEmIstIkP,anti_homophones
6385,1,7,0,4,1,-4.554840671556568,4.554840671556568,skju,anti_homophones
6386,1,0,0,5,2,-4.840005477303945,4.840005477303945,_9r@R,anti_homophones
6387,1,0,0,9,3,-7.279077858795361,7.279077858795361,lQk_$ntlI,anti_homophones
6388,1,0,0,8,3,-8.173721989114217,8.173721989114217,g#lIkwid,anti_homophones
6389,1,1,1,6,2,-5.437330663105844,5.437330663105844,sVpl7n,anti_homophones
6390,1,19,1,3,1,-4.726844514541158,4.726844514541158,k#R,anti_homophones
6391,1,8,1,5,2,-4.822381653850657,4.822381653850657,pil@R,anti_homophones
6392,1,0,0,5,2,-5.474625705734693,5.474625705734693,b$ZEt,anti_homophones
6393,1,16,2,5,2,-4.453062321310129,4.453062321310129,pit@R,anti_homophones
6394,1,0,0,10,4,-5.751496018818917,5.751496018818917,IkspEr@tIv,anti_homophones
6395,1,0,0,9,4,-6.58052902733266,6.58052902733266,k{t@st#p5,anti_homophones
6396,1,2,1,5,2,-4.698333020212674,4.698333020212674,QnrVS,anti_homophones
6397,1,1,0,6,3,-4.680589564128513,4.680589564128513,2s@l1t,anti_homophones
6398,1,0,0,10,3,-10.727145800758615,10.727145800758615,f{nfEkSHI_,anti_homophones
6399,1,1,0,8,3,-6.878806308419054,6.878806308419054,InkrEtIk,anti_homophones
6400,1,3,2,4,1,-4.7385797888432215,4.7385797888432215,rElm,anti_homophones
6401,1,0,0,14,6,-13.266693790212459,13.266693790212459,g5n{z@mIsk@ltI,anti_homophones
6402,1,1,0,9,4,-5.415286021418319,5.415286021418319,_i5fIzIks,anti_homophones
6403,1,0,0,8,3,-4.946331382968745,4.946331382968745,t{bjUl1t,anti_homophones
6404,1,3,1,7,2,-4.749571800410658,4.749571800410658,k@ntEst,anti_homophones
6405,1,29,1,3,1,-4.580981862088334,4.580981862088334,s1k,anti_homophones
6406,1,0,0,8,3,-7.663195775728151,7.663195775728151,twIltIlI,anti_homophones
6407,1,13,3,4,1,-4.046286914113529,4.046286914113529,tr{p,anti_homophones
6408,1,0,0,7,2,-4.8072048012658115,4.8072048012658115,spIr1SH,anti_homophones
6409,1,1,1,5,2,-4.606559131882836,4.606559131882836,ril5d,anti_homophones
6410,1,22,2,3,1,-4.5551476196276965,4.5551476196276965,h$s,anti_homophones
6411,1,0,1,6,3,-5.472344467520667,5.472344467520667,@v3sIv,anti_homophones
6412,1,3,0,4,1,-4.8333108372167874,4.8333108372167874,_QsP,anti_homophones
6413,1,7,2,5,2,-4.316581626574903,4.316581626574903,mIz@m,anti_homophones
6414,1,0,0,15,7,-17.779526298037684,17.779526298037684,h#pl1r2kI{l@_@R,anti_homophones
6415,1,0,0,7,3,-5.6412534670208965,5.6412534670208965,sup@rIN,anti_homophones
6416,1,3,1,5,2,-4.7162386890325285,4.7162386890325285,fVnIz,anti_homophones
6417,1,0,0,7,4,-10.00526124084127,10.00526124084127,ImQl5g@,anti_homophones
6418,1,1,0,7,2,-5.478322073678665,5.478322073678665,pEzHtrI,anti_homophones
6419,1,6,0,4,2,-5.489383744589555,5.489383744589555,InEk,anti_homophones
6420,1,0,0,13,6,-10.163120988267309,10.163120988267309,istrEp@tIkIlI,anti_homophones
6421,1,0,1,5,2,-4.764219946944643,4.764219946944643,_4fUl,anti_homophones
6422,1,0,0,8,3,-6.273760645883534,6.273760645883534,w$t@wivP,anti_homophones
6423,1,0,0,11,3,-10.070642896186358,10.070642896186358,drimlQk_$dH,anti_homophones
6424,1,10,1,4,1,-4.589690960215635,4.589690960215635,fl{k,anti_homophones
6425,1,0,0,6,2,-8.384161360062928,8.384161360062928,bEdsEd,anti_homophones
6426,1,0,0,12,4,-6.291714998223107,6.291714998223107,hQbgQblIg1SH,anti_homophones
6427,1,0,0,7,3,-5.4119006264802385,5.4119006264802385,sImun@R,anti_homophones
6428,1,0,0,10,3,-6.59472657432553,6.59472657432553,Vnbr2dzm1d,anti_homophones
6429,1,2,0,5,2,-5.814966298688105,5.814966298688105,n3vIN,anti_homophones
6430,1,0,0,9,3,-8.973937107614013,8.973937107614013,VnkrVnJIz,anti_homophones
6431,1,0,0,7,3,-6.092016169913096,6.092016169913096,Vnj9slI,anti_homophones
6432,1,0,0,7,3,-6.161455311341798,6.161455311341798,pIg@tIv,anti_homophones
6433,1,0,0,9,4,-5.282058948581329,5.282058948581329,InkQmIt@R,anti_homophones
6434,1,22,1,2,1,-4.612284904458617,4.612284904458617,Ju,anti_homophones
6435,1,5,0,5,2,-4.882383674227418,4.882383674227418,tQrIk,anti_homophones
6436,1,0,0,9,4,-4.858362410243461,4.858362410243461,IndIvIz@m,anti_homophones
6437,1,18,0,4,1,-4.883917665026221,4.883917665026221,blIt,anti_homophones
6438,1,1,0,8,3,-5.718203810636542,5.718203810636542,lVstInIs,anti_homophones
6439,1,12,7,5,2,-3.6722784143027636,3.6722784143027636,w$t@R,anti_homophones
6440,1,0,0,11,4,-7.0517776985168545,7.0517776985168545,dIst$r7snIs,anti_homophones
6441,1,0,0,13,5,-13.247282660865851,13.247282660865851,5tkVltIf@nIst,anti_homophones
6442,1,17,0,3,1,-5.348568666895838,5.348568666895838,b7n,anti_homophones
6443,1,10,1,3,1,-4.576276338346,4.576276338346,m$g,anti_homophones
6444,1,0,0,6,2,-5.104882934010953,5.104882934010953,bVnj@n,anti_homophones
6445,1,2,0,5,2,-6.555856785432553,6.555856785432553,T@s2z,anti_homophones
6446,1,0,0,14,5,-9.61182541144193,9.61182541144193,IndVl_@ntrIn8R,anti_homophones
6447,1,2,1,4,2,-4.687116806293795,4.687116806293795,Vn#m,anti_homophones
6448,1,2,0,4,2,-4.681536311645362,4.681536311645362,@gl5,anti_homophones
6449,1,0,0,10,4,-7.951265324036206,7.951265324036206,l2b@lIstlI,anti_homophones
6450,1,1,1,7,2,-4.989920433173836,4.989920433173836,k6nsP@R,anti_homophones
6451,1,2,2,6,2,-4.858431746309167,4.858431746309167,rIgrEs,anti_homophones
6452,1,0,1,6,2,-4.807346577446737,4.807346577446737,VnTINk,anti_homophones
6453,1,1,0,6,2,-5.0243391208637105,5.0243391208637105,bIsp5z,anti_homophones
6454,1,0,0,11,4,-8.178653270300348,8.178653270300348,prIzEmptIlI,anti_homophones
6455,1,1,0,7,2,-4.869580229796456,4.869580229796456,spik@bP,anti_homophones
6456,1,3,1,4,1,-4.658686453801859,4.658686453801859,m{dH,anti_homophones
6457,1,3,1,4,2,-4.6541248967628,4.6541248967628,@m1z,anti_homophones
6458,1,0,0,8,3,-6.977816430546651,6.977816430546651,klINkIlI,anti_homophones
6459,1,3,0,6,2,-5.164689775548434,5.164689775548434,njuzIN,anti_homophones
6460,1,2,0,7,2,-4.572754021629896,4.572754021629896,risHtlI,anti_homophones
6461,1,5,1,4,2,-4.619596769390125,4.619596769390125,gVSI,anti_homophones
