Indx	Word	UnTrn	StTrn	NSyll	NPhon	unsDENS	unsFDEN	unsLDEN	unsCDEN	strDENS	strFDEN	strLDEN	strCDEN	unsBPAV	unsFBPAV	unsLBPAV	unsCBPAV	strBPAV	strFBPAV	strLBPAV	strCBPAV	unsTPAV	unsFTPAV	unsLTPAV	unsCTPAV	strTPAV	strFTPAV	strLTPAV	strCTPAV	unsPOSPAV	unsFPOSPAV	unsLPOSPAV	unsCPOSPAV	strPOSPAV	strFPOSPAV	strLPOSPAV	strCPOSPAV	unsLCPOSPAV	unsFLCPOSPAV	unsLLCPOSPAV	unsCLCPOSPAV	strLCPOSPAV	strFLCPOSPAV	strLLCPOSPAV	strCLCPOSPAV			
40	aondahstihnggwihshahbah (w:indistinguishable)	AO.N.D.AH.S.T.IH.NG.G.W.IH.SH.AH.B.AH	AO0.N.D.AH0.S.T.IH1.NG.G.W.IH0.SH.AH0.B.AH0	6	15	0	0	0	0	0	0	0	0	0.00607400	0.00543702	0.00581472	0.00576043	0.00396139	0.00262591	0.00375771	0.00353978	0.00050739	0.00031321	0.00047596	0.00042075	0.00025104	0.00009252	0.00023105	0.00018513	0.05804011	0.04665748	0.05319795	0.04694943	0.05171840	0.04166684	0.04724931	0.04179146	220928714.72820517	0.04299266	0.05343236	0.04405810	220929006.98974365	0.04160377	0.05127851	0.04282233			
41	aondihvihjuwahlihstihk (w:individualistic)	AO.N.D.IH.V.IH.JH.UW.AH.L.IH.S.T.IH.K	AO0.N.D.IH0.V.IH2.JH.UW0.AH0.L.IH1.S.T.IH0.K	7	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00643475	0.00496295	0.00595368	0.00553853	0.00507845	0.00366772	0.00470832	0.00429948	0.00047112	0.00027959	0.00039282	0.00032611	0.00025606	0.00010733	0.00022585	0.00018422	0.05952250	0.05778628	0.05707998	0.05754502	0.04677064	0.04798203	0.04571699	0.04706251	36821442.23076926	0.07496351	0.07972998	0.07706460	36821447.55076926	0.06952264	0.07172258	0.07141679			
42	aongkaamprahhehnsahbah (w:incomprehensible)	AO.NG.K.AA.M.P.R.AH.HH.EH.N.S.AH.B.AH	AO0.NG.K.AA2.M.P.R.AH0.HH.EH1.N.S.AH0.B.AH0	6	15	0	0	0	0	0	0	0	0	0.00388156	0.00255084	0.00386775	0.00360299	0.00320207	0.00170446	0.00313611	0.00280945	0.00027720	0.00011298	0.00027869	0.00023241	0.00022919	0.00008567	0.00022316	0.00018672	0.05065819	0.03973327	0.04693932	0.04099207	0.04910586	0.03790865	0.04559351	0.03960323	184107191.51589745	0.05918110	0.05787155	0.06120415	184107386.71589747	0.05918110	0.05787155	0.06120415			
43	aongkaantrowvertahbahl (w:incontrovertible)	AO.NG.K.AA.N.T.R.OW.V.ER.T.AH.B.AH.L	AO0.NG.K.AA2.N.T.R.OW0.V.ER1.T.AH0.B.AH0.L	6	15	0	0	0	0	0	0	0	0	0.00488887	0.00404395	0.00465189	0.00422363	0.00402994	0.00260350	0.00370005	0.00323401	0.00040160	0.00022142	0.00033154	0.00029375	0.00029256	0.00008663	0.00022728	0.00018876	0.04768937	0.05371223	0.05216202	0.05134729	0.04491254	0.05077629	0.04959402	0.04891986	36821440.08000004	0.08076057	0.08597438	0.08087852	36821455.01333337	0.08076057	0.08597438	0.08087852			
44	aonkaampahtahbihlahtiy (w:incompatibility)	AO.N.K.AA.M.P.AH.T.AH.B.IH.L.AH.T.IY	AO0.N.K.AA2.M.P.AH0.T.AH0.B.IH1.L.AH0.T.IY0	7	15	0	0	0	0	0	0	0	0	0.00402457	0.00524215	0.00404123	0.00373259	0.00330270	0.00289340	0.00313558	0.00261973	0.00028165	0.00010313	0.00026503	0.00019540	0.00022620	0.00006616	0.00020194	0.00014021	0.06958271	0.06259275	0.07211162	0.06400865	0.06264664	0.05627888	0.06586898	0.05800429	36821453.97846156	0.08792158	0.10609571	0.08882147	36821450.77538464	0.08650491	0.10404442	0.08745561			
45	aonkaanstahtuwshahnahl (w:unconstitutional)	AO.N.K.AA.N.S.T.AH.T.UW.SH.AH.N.AH.L	AO0.N.K.AA2.N.S.T.AH0.T.UW1.SH.AH0.N.AH0.L	6	15	1	0.31	0.12	16	1	0.31	0.12	16	0.00750148	0.00764920	0.00732621	0.00680304	0.00693059	0.00531023	0.00655875	0.00565248	0.00060207	0.00020608	0.00055202	0.00040985	0.00054143	0.00015779	0.00047933	0.00034421	0.07018336	0.08864629	0.07675197	0.08347396	0.06865880	0.08666215	0.07540783	0.08205002	36821436.90358977	0.10524162	0.10567374	0.10741805	36821446.50358977	0.10524162	0.10567374	0.10741805			
46	aonstahtuwshahnahlayzd (w:institutionalized)	AO.N.S.T.AH.T.UW.SH.AH.N.AH.L.AY.Z.D	AO0.N.S.T.AH0.T.UW1.SH.AH0.N.AH0.L.AY0.Z.D	6	15	0	0	0	0	0	0	0	0	0.00737066	0.00718235	0.00713244	0.00670440	0.00682766	0.00531740	0.00649681	0.00565008	0.00062603	0.00020165	0.00053003	0.00040020	0.00052487	0.00015407	0.00046561	0.00033501	0.07241199	0.10130849	0.08126505	0.09470225	0.07094604	0.09914561	0.07984853	0.09309491	36821445.45435899	0.13512227	0.14855499	0.13745966	36821460.38666669	0.13501116	0.14834986	0.13732958			
47	aonstrahmehntahlahst (w:instrumentalists)	AO.N.S.T.R.AH.M.EH.N.T.AH.L.AH.S.T	AO0.N.S.T.R.AH0.M.EH1.N.T.AH0.L.AH0.S.T	5	15	0	0	0	0	0	0	0	0	0.00855225	0.00649088	0.00833067	0.00792355	0.00810235	0.00501061	0.00777075	0.00712465	0.00064894	0.00045394	0.00060015	0.00054012	0.00057047	0.00026247	0.00052099	0.00045051	0.08288783	0.07417345	0.07693226	0.07106108	0.08191294	0.07222948	0.07584292	0.06971358	36821451.84923078	0.12549400	0.13402950	0.12335430	36821437.98051285	0.12527032	0.13361539	0.12309246			
48	aontehlahkchuwahlihzahm (w:intellectualism)	AO.N.T.EH.L.AH.K.CH.UW.AH.L.IH.Z.AH.M	AO0.N.T.EH2.L.AH0.K.CH.UW1.AH0.L.IH2.Z.AH0.M	7	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00468953	0.00356571	0.00441582	0.00404804	0.00336063	0.00153918	0.00297561	0.00241925	0.00024185	0.00016891	0.00018658	0.00015986	0.00008875	0.00001174	0.00004602	0.00002360	0.06071350	0.05784457	0.05731121	0.05431673	0.05377970	0.05224833	0.05121125	0.04877879	36821432.63487183	0.06460235	0.06913523	0.06416888	36821458.22769235	0.06235235	0.06585317	0.06182742			
49	aonterkaantahnehntahl (w:intercontinental)	AO.N.T.ER.K.AA.N.T.AH.N.EH.N.T.AH.L	AO0.N.T.ER0.K.AA2.N.T.AH0.N.EH1.N.T.AH0.L	6	15	1	0.12	0.05	6	1	0.12	0.05	6	0.00823229	0.00752653	0.00806761	0.00762608	0.00751843	0.00560765	0.00719691	0.00647583	0.00045397	0.00040735	0.00045194	0.00044196	0.00037153	0.00023077	0.00036289	0.00033860	0.07274191	0.08408604	0.07885426	0.07786821	0.07109341	0.08202888	0.07740214	0.07624099	36821469.99384617	0.10097350	0.11310479	0.10297526	36821461.46051284	0.10097350	0.11310479	0.10297526			
50	aonternaeshahnahlahsts (w:internationalists)	AO.N.T.ER.N.AE.SH.AH.N.AH.L.AH.S.T.S	AO0.N.T.ER0.N.AE1.SH.AH0.N.AH0.L.AH0.S.T.S	6	15	0	0	0	0	0	0	0	0	0.00831012	0.00539030	0.00786595	0.00707337	0.00799687	0.00401317	0.00736304	0.00619323	0.00070787	0.00040697	0.00061295	0.00050682	0.00066545	0.00018338	0.00055504	0.00040161	0.07524898	0.08096304	0.07477487	0.07670325	0.07368742	0.07920044	0.07338283	0.07536535	110464345.70153847	0.09964944	0.08715031	0.10518630	110464376.63487180	0.09964944	0.08715031	0.10518630			
51	aorahspaansahbihlahtiy (w:irresponsibility)	AO.R.AH.S.P.AA.N.S.AH.B.IH.L.AH.T.IY	AO0.R.AH0.S.P.AA2.N.S.AH0.B.IH1.L.AH0.T.IY0	7	15	1	0.16	0.06	7	1	0.16	0.06	7	0.00540061	0.00528847	0.00541163	0.00497222	0.00404794	0.00205230	0.00386810	0.00315429	0.00035930	0.00014871	0.00036116	0.00028349	0.00024737	0.00008713	0.00024107	0.00018631	0.06710944	0.05821765	0.07004335	0.06130764	0.06002153	0.05033516	0.06352748	0.05482667	36821452.90666668	0.08344711	0.09940814	0.08309024	36821459.30358976	0.08203045	0.09735686	0.08172439			
52	aortihriyowsklerowsahs (w:arteriosclerosis)	AO.R.T.IH.R.IY.OW.S.K.L.ER.OW.S.AH.S	AO0.R.T.IH2.R.IY0.OW0.S.K.L.ER0.OW1.S.AH0.S	7	15	1	0.02	0.01	1	1	0.02	0.01	1	0.00437047	0.00369524	0.00432194	0.00404933	0.00242383	0.00102413	0.00233673	0.00201458	0.00014168	0.00006400	0.00014068	0.00012227	0.00004071	0.00000981	0.00003357	0.00002142	0.05355304	0.04151226	0.04703377	0.04182204	0.04757484	0.03531791	0.04069455	0.03492580	36821478.48923079	0.04714327	0.05762645	0.04471477	36821456.08512824	0.04455428	0.05417817	0.04181622			
53	aoTHaorahtehriyahnihzahm (w:authoritarianism)	AO.TH.AO.R.AH.T.EH.R.IY.AH.N.IH.Z.AH.M	AO0.TH.AO2.R.AH0.T.EH1.R.IY0.AH0.N.IH2.Z.AH0.M	8	15	1	0.02	0.01	1	1	0.02	0.01	1	0.00643164	0.00651184	0.00643844	0.00613476	0.00460762	0.00327934	0.00444577	0.00378508	0.00038523	0.00015808	0.00032043	0.00025282	0.00024222	0.00010357	0.00019799	0.00015940	0.06076231	0.05579612	0.06081852	0.05646902	0.05468306	0.05098106	0.05533015	0.05172237	36821477.43179490	0.05342695	0.06539375	0.05206985	36821434.75589747	0.04594268	0.05730501	0.04485355			
54	aygaelahtehriyahnihzahm (w:egalitarianism)	AY.G.AE.L.AH.T.EH.R.IY.AH.N.IH.Z.AH.M	AY0.G.AE2.L.AH0.T.EH1.R.IY0.AH0.N.IH2.Z.AH0.M	8	15	0	0	0	0	0	0	0	0	0.00591059	0.00561957	0.00580493	0.00538355	0.00447169	0.00320269	0.00426415	0.00361652	0.00039033	0.00015299	0.00031926	0.00024314	0.00025063	0.00010047	0.00020094	0.00015316	0.06187789	0.05722946	0.06170049	0.05645384	0.05480724	0.05069065	0.05548681	0.05164864	110464355.29230770	0.05328625	0.06497578	0.05200398	110464504.61641026	0.04580197	0.05688704	0.04478768			
55	aykskahmyuwnahkeytahd (w:excommunicated)	AY.K.S.K.AH.M.Y.UW.N.AH.K.EY.T.AH.D	AY0.K.S.K.AH0.M.Y.UW1.N.AH0.K.EY2.T.AH0.D	6	15	1	0.37	0.14	16	1	0.37	0.14	16	0.00432147	0.00508848	0.00432802	0.00412971	0.00377145	0.00375062	0.00359743	0.00311269	0.00028152	0.00021335	0.00030810	0.00028670	0.00022281	0.00010208	0.00023515	0.00019784	0.05452830	0.05631446	0.05640436	0.05489328	0.05316231	0.05269396	0.05516396	0.05364293	36821441.20717951	0.14250756	0.14812644	0.14293262	36821533.99179489	0.13637864	0.13936991	0.13614835			
56	aykspehrahmahnteyshahn (w:experimentation)	AY.K.S.P.EH.R.AH.M.AH.N.T.EY.SH.AH.N	AY0.K.S.P.EH2.R.AH0.M.AH0.N.T.EY1.SH.AH0.N	6	15	1	0.59	0.2	28	1	0.59	0.2	28	0.00840657	0.00642050	0.00830217	0.00763795	0.00745104	0.00433526	0.00708995	0.00594126	0.00097119	0.00043471	0.00092292	0.00074225	0.00086710	0.00028751	0.00078353	0.00058337	0.06183557	0.05470815	0.06028693	0.05507714	0.05956059	0.05034386	0.05827241	0.05286650	36821442.27794874	0.15929998	0.16524690	0.15967329	36821447.60717950	0.15729926	0.16237317	0.15746108			
57	aykstraordahnehrahliy (w:extraordinarily)	AY.K.S.T.R.AO.R.D.AH.N.EH.R.AH.L.IY	AY0.K.S.T.R.AO2.R.D.AH0.N.EH1.R.AH0.L.IY0	6	15	1	1.14	0.33	54	1	1.14	0.33	54	0.00792165	0.00591579	0.00790937	0.00751066	0.00679350	0.00399187	0.00659719	0.00589463	0.00041299	0.00020321	0.00041133	0.00034940	0.00033354	0.00014432	0.00032587	0.00026912	0.06022836	0.06497067	0.06647652	0.06134236	0.05953601	0.06163947	0.06574536	0.06044171	36821433.70974361	0.15700355	0.16432800	0.15451394	36821435.84205130	0.15666585	0.16380554	0.15431631			
58	ayndahstihnggwihshahbah (w:indistinguishable)	AY.N.D.AH.S.T.IH.NG.G.W.IH.SH.AH.B.AH	AY0.N.D.AH0.S.T.IH1.NG.G.W.IH0.SH.AH0.B.AH0	6	15	0	0	0	0	0	0	0	0	0.00613520	0.00522618	0.00588307	0.00581914	0.00396370	0.00263751	0.00376312	0.00355432	0.00052167	0.00036162	0.00050013	0.00047078	0.00025117	0.00009256	0.00023126	0.00018521	0.05782968	0.04812113	0.05287203	0.04645402	0.05173644	0.04167360	0.04726570	0.04181180	220928631.52820513	0.04299266	0.05343236	0.04405810	220928676.32307693	0.04160377	0.05127851	0.04282233			
59	ayndihvihjuwahlihstihk (w:individualistic)	AY.N.D.IH.V.IH.JH.UW.AH.L.IH.S.T.IH.K	AY0.N.D.IH0.V.IH2.JH.UW0.AH0.L.IH1.S.T.IH0.K	7	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00649594	0.00475211	0.00602203	0.00559725	0.00508076	0.00367931	0.00471373	0.00431402	0.00048540	0.00032800	0.00041699	0.00037614	0.00025620	0.00010736	0.00022606	0.00018431	0.05931208	0.05924993	0.05675406	0.05704961	0.04678867	0.04798878	0.04573338	0.04708285	36821453.96410260	0.07496351	0.07972998	0.07706460	36821450.75076927	0.06952264	0.07172258	0.07141679			
60	aynkaampahtahbihlahtiy (w:incompatibility)	AY.N.K.AA.M.P.AH.T.AH.B.IH.L.AH.T.IY	AY0.N.K.AA2.M.P.AH0.T.AH0.B.IH1.L.AH0.T.IY0	7	15	0	0	0	0	0	0	0	0	0.00408577	0.00503131	0.00410957	0.00379130	0.00330501	0.00290500	0.00314100	0.00263427	0.00028152	0.00010312	0.00026496	0.00019537	0.00022620	0.00006616	0.00020194	0.00014021	0.06937229	0.06405640	0.07178570	0.06351323	0.06266467	0.05628563	0.06588538	0.05802464	36821436.91179490	0.08792158	0.10609571	0.08882147	36821446.50871797	0.08650491	0.10404442	0.08745561			
61	aynkaanstahtuwshahnahl (w:unconstitutional)	AY.N.K.AA.N.S.T.AH.T.UW.SH.AH.N.AH.L	AY0.N.K.AA2.N.S.T.AH0.T.UW1.SH.AH0.N.AH0.L	6	15	1	0.31	0.12	16	1	0.31	0.12	16	0.00756267	0.00743836	0.00739455	0.00686176	0.00693290	0.00532183	0.00656416	0.00566702	0.00060193	0.00020607	0.00055195	0.00040982	0.00054143	0.00015779	0.00047933	0.00034421	0.06997294	0.09010994	0.07642605	0.08297855	0.06867684	0.08666890	0.07542422	0.08207037	36821445.43692310	0.10524162	0.10567374	0.10741805	36821460.37025643	0.10524162	0.10567374	0.10741805			
62	aynstahtuwshahnahlayzd (w:institutionalized)	AY.N.S.T.AH.T.UW.SH.AH.N.AH.L.AY.Z.D	AY0.N.S.T.AH0.T.UW1.SH.AH0.N.AH0.L.AY0.Z.D	6	15	0	0	0	0	0	0	0	0	0.00743186	0.00697150	0.00720079	0.00676312	0.00682997	0.00532900	0.00650223	0.00566462	0.00062603	0.00020172	0.00053020	0.00040033	0.00052487	0.00015407	0.00046561	0.00033501	0.07220157	0.10277214	0.08093913	0.09420684	0.07096408	0.09915236	0.07986493	0.09311526	36821451.85435900	0.13512227	0.14855499	0.13745966	36821437.98666669	0.13501116	0.14834986	0.13732958			
63	aynstrahmehntahlahst (w:instrumentalists)	AY.N.S.T.R.AH.M.EH.N.T.AH.L.AH.S.T	AY0.N.S.T.R.AH0.M.EH1.N.T.AH0.L.AH0.S.T	5	15	0	0	0	0	0	0	0	0	0.00861344	0.00628003	0.00839902	0.00798227	0.00810466	0.00502221	0.00777616	0.00713919	0.00064894	0.00045400	0.00060032	0.00054025	0.00057047	0.00026247	0.00052099	0.00045051	0.08267741	0.07563710	0.07660635	0.07056566	0.08193098	0.07223623	0.07585932	0.06973393	36821469.98256412	0.12549400	0.13402950	0.12335430	36821461.44717951	0.12527032	0.13361539	0.12309246			
64	ayntehlahkchuwahlihzahm (w:intellectualism)	AY.N.T.EH.L.AH.K.CH.UW.AH.L.IH.Z.AH.M	AY0.N.T.EH2.L.AH0.K.CH.UW1.AH0.L.IH2.Z.AH0.M	7	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00475073	0.00335486	0.00448416	0.00410675	0.00336294	0.00155078	0.00298103	0.00243379	0.00023792	0.00009793	0.00017949	0.00013195	0.00008861	0.00001169	0.00004575	0.00002357	0.06050308	0.05930822	0.05698530	0.05382131	0.05379774	0.05225508	0.05122764	0.04879913	36821443.30153849	0.06460235	0.06913523	0.06416888	36821457.16102568	0.06235235	0.06585317	0.06182742			
65	aynterkaantahnehntahl (w:intercontinental)	AY.N.T.ER.K.AA.N.T.AH.N.EH.N.T.AH.L	AY0.N.T.ER0.K.AA2.N.T.AH0.N.EH1.N.T.AH0.L	6	15	1	0.12	0.05	6	1	0.12	0.05	6	0.00829349	0.00731568	0.00813595	0.00768479	0.00752074	0.00561925	0.00720232	0.00649037	0.00045004	0.00033637	0.00044484	0.00041405	0.00037140	0.00023073	0.00036262	0.00033856	0.07253149	0.08554969	0.07852834	0.07737280	0.07111145	0.08203563	0.07741853	0.07626134	36821432.66051284	0.10097350	0.11310479	0.10297526	36821458.26051284	0.10097350	0.11310479	0.10297526			
66	aynternaeshahnahlahsts (w:internationalists)	AY.N.T.ER.N.AE.SH.AH.N.AH.L.AH.S.T.S	AY0.N.T.ER0.N.AE1.SH.AH0.N.AH0.L.AH0.S.T.S	6	15	0	0	0	0	0	0	0	0	0.00837131	0.00517946	0.00793430	0.00713208	0.00799918	0.00402477	0.00736845	0.00620777	0.00070394	0.00033600	0.00060586	0.00047890	0.00066532	0.00018334	0.00055477	0.00040158	0.07503855	0.08242668	0.07444895	0.07620783	0.07370545	0.07920719	0.07339923	0.07538570	110464328.63487180	0.09964944	0.08715031	0.10518630	110464374.50153849	0.09964944	0.08715031	0.10518630			
67	ayrahspaansahbihlahtiy (w:irresponsibility)	AY.R.AH.S.P.AA.N.S.AH.B.IH.L.AH.T.IY	AY0.R.AH0.S.P.AA2.N.S.AH0.B.IH1.L.AH0.T.IY0	7	15	1	0.16	0.06	7	1	0.16	0.06	7	0.00495782	0.00453361	0.00491042	0.00442146	0.00401102	0.00202905	0.00383497	0.00311363	0.00034005	0.00014085	0.00033829	0.00026953	0.00024737	0.00008713	0.00024107	0.00018631	0.06689902	0.05968130	0.06971743	0.06081223	0.06003957	0.05034191	0.06354387	0.05484701	36821478.50666669	0.08344711	0.09940814	0.08309024	36821456.10358976	0.08203045	0.09735686	0.08172439			
68	ayrtihriyowsklerowsahs (w:arteriosclerosis)	AY.R.T.IH.R.IY.OW.S.K.L.ER.OW.S.AH.S	AY0.R.T.IH2.R.IY0.OW0.S.K.L.ER0.OW1.S.AH0.S	7	15	1	0.02	0.01	1	1	0.02	0.01	1	0.00392768	0.00294038	0.00382074	0.00349857	0.00238690	0.00100088	0.00230360	0.00197392	0.00009205	0.00003522	0.00008757	0.00007193	0.00003528	0.00000876	0.00002873	0.00001909	0.05334262	0.04297591	0.04670785	0.04132663	0.04759287	0.03532466	0.04071095	0.03494615	36821477.42256413	0.04714327	0.05762645	0.04471477	36821434.75179491	0.04455428	0.05417817	0.04181622			
69	baanfahdehnshiyaelahtiy (w:confidentiality)	B.AA.N.F.AH.D.EH.N.SH.IY.AE.L.AH.T.IY	B.AA2.N.F.AH0.D.EH2.N.SH.IY0.AE1.L.AH0.T.IY0	7	15	1	1.86	0.46	74	1	1.86	0.46	74	0.00305607	0.00348467	0.00305785	0.00283206	0.00205040	0.00107662	0.00194333	0.00150639	0.00018489	0.00006209	0.00017525	0.00011840	0.00013366	0.00004332	0.00012782	0.00008499	0.06780765	0.06691312	0.07410351	0.06853581	0.06295451	0.06300015	0.06902642	0.06405667	36821439.03384618	0.12074340	0.12821193	0.11588615	36821535.03076925	0.12001173	0.12706251	0.11522738			
70	baarlahmehntehriyahnz (w:parliamentarians)	B.AA.R.L.AH.M.EH.N.T.EH.R.IY.AH.N.Z	B.AA2.R.L.AH0.M.EH0.N.T.EH1.R.IY0.AH0.N.Z	6	15	0	0	0	0	0	0	0	0	0.00665027	0.00559415	0.00663366	0.00644110	0.00503483	0.00318081	0.00479159	0.00414687	0.00051735	0.00023677	0.00046241	0.00037498	0.00031617	0.00012568	0.00027217	0.00020377	0.06914901	0.07388784	0.07168365	0.07542486	0.06396946	0.06959494	0.06631150	0.07064109	147285760.08000001	0.07769471	0.07799269	0.07798253	184107472.07487181	0.07172876	0.07203657	0.07244894			
71	bahndahmehntahlihzahm (w:fundamentalism)	B.AH.N.D.AH.M.EH.N.T.AH.L.IH.Z.AH.M	B.AH2.N.D.AH0.M.EH1.N.T.AH0.L.IH2.Z.AH0.M	6	15	1	0.04	0.02	2	1	0.04	0.02	2	0.00818551	0.00757056	0.00792595	0.00761810	0.00498521	0.00397385	0.00471846	0.00441366	0.00054746	0.00058039	0.00047669	0.00044436	0.00034874	0.00018994	0.00030505	0.00027917	0.07722477	0.08080520	0.07846147	0.07789201	0.06711303	0.06866849	0.06881426	0.06884689	36821442.25743592	0.08415779	0.09096560	0.08374345	36821447.57948721	0.07599812	0.08183193	0.07573664			
72	bahsehntrahlahzeyshahn (w:decentralization)	B.AH.S.EH.N.T.R.AH.L.AH.Z.EY.SH.AH.N	B.AH0.S.EH2.N.T.R.AH0.L.AH0.Z.EY1.SH.AH0.N	6	15	0	0	0	0	0	0	0	0	0.00822542	0.00527961	0.00777779	0.00699018	0.00719047	0.00352522	0.00659577	0.00541246	0.00073235	0.00025158	0.00062752	0.00049348	0.00060805	0.00016658	0.00049672	0.00035687	0.07061029	0.06271322	0.06765021	0.06374195	0.06605088	0.05778615	0.06300136	0.05847491	36821440.13128206	0.11315849	0.11622787	0.11706641	36821455.05948719	0.11053866	0.11241371	0.11432718			
73	bihsahnderstaendihngz (w:misunderstandings)	B.IH.S.AH.N.D.ER.S.T.AE.N.D.IH.NG.Z	B.IH2.S.AH0.N.D.ER0.S.T.AE1.N.D.IH0.NG.Z	5	15	1	0.78	0.25	34	1	0.78	0.25	34	0.00796223	0.00756803	0.00794085	0.00814549	0.00678519	0.00556819	0.00670673	0.00658222	0.00046864	0.00088582	0.00050056	0.00055668	0.00037276	0.00075621	0.00040409	0.00043877	0.06952089	0.08367503	0.07927514	0.08740582	0.06209912	0.07678842	0.07182280	0.07991270	36821433.67487182	0.10949144	0.10431533	0.11171112	36821435.80205132	0.10695872	0.10076256	0.10881257			
74	bihsahnfraenchayzmahnt (w:disenfranchisement)	B.IH.S.AH.N.F.R.AE.N.CH.AY.Z.M.AH.N.T	B.IH2.S.AH0.N.F.R.AE1.N.CH.AY2.Z.M.AH0.N.T	5	16	0	0	0	0	0	0	0	0	0.00717377	0.00632543	0.00701257	0.00658860	0.00593068	0.00433646	0.00572520	0.00490465	0.00048100	0.00026664	0.00048968	0.00041969	0.00042866	0.00019413	0.00042774	0.00034171	0.06126510	0.05433400	0.06135878	0.05767093	0.05440823	0.04777636	0.05427628	0.05053461	34520113.07758620	0.05595103	0.05501497	0.05480769	34520114.07112067	0.05367312	0.05239521	0.05224359			
75	bihsihnterprahteyshahn (w:misinterpretation)	B.IH.S.IH.N.T.ER.P.R.AH.T.EY.SH.AH.N	B.IH2.S.IH2.N.T.ER2.P.R.AH0.T.EY1.SH.AH0.N	6	15	1	0.08	0.03	4	0	0	0	0	0.00866577	0.00685395	0.00825241	0.00778899	0.00508538	0.00294892	0.00476304	0.00396464	0.00074099	0.00025311	0.00064085	0.00049136	0.00055147	0.00015233	0.00047371	0.00033598	0.06624821	0.05753826	0.06460033	0.06151753	0.05283172	0.04318025	0.05004259	0.04591605	36821436.93128206	0.10354442	0.11632529	0.10476156	36821446.51897438	0.09599986	0.10613705	0.09642286			
76	bihskaelkyahleyshahnz (w:miscalculations)	B.IH.S.K.AE.L.K.Y.AH.L.EY.SH.AH.N.Z	B.IH2.S.K.AE1.L.K.Y.AH0.L.EY1.SH.AH0.N.Z	5	15	1	0.08	0.03	4	0	0	0	0	0.00651169	0.00412874	0.00598190	0.00517705	0.00516269	0.00264551	0.00473522	0.00382408	0.00073877	0.00020077	0.00060670	0.00041972	0.00066192	0.00016414	0.00053852	0.00036249	0.06415370	0.06144982	0.06466791	0.06656745	0.05680595	0.05458727	0.05728958	0.05919146	36821460.36410260	0.11259219	0.10833572	0.11446342	36821451.82564106	0.11028461	0.10509643	0.11182838			
77	bihsprahpaorshahnahtliy (w:disproportionately)	B.IH.S.P.R.AH.P.AO.R.SH.AH.N.AH.T.L.IY	B.IH2.S.P.R.AH0.P.AO1.R.SH.AH0.N.AH0.T.L.IY0	6	16	1	0.12	0.05	6	1	0.12	0.05	6	0.00656266	0.00564288	0.00640586	0.00597717	0.00530706	0.00342754	0.00511504	0.00435468	0.00051432	0.00021221	0.00048178	0.00039536	0.00047528	0.00016753	0.00044394	0.00035420	0.07594317	0.06958223	0.08011702	0.07140981	0.06949222	0.06295030	0.07327768	0.06437341	34520105.14655174	0.13482346	0.13735030	0.13269231	34520106.14224139	0.13339977	0.13585329	0.13108974			
78	bihsrehprahzehnteyshah (w:misrepresentation)	B.IH.S.R.EH.P.R.AH.Z.EH.N.T.EY.SH.AH	B.IH2.S.R.EH2.P.R.AH0.Z.EH0.N.T.EY1.SH.AH0	6	15	0	0	0	0	0	0	0	0	0.00465628	0.00307736	0.00439635	0.00412375	0.00292743	0.00133375	0.00272217	0.00227247	0.00033887	0.00011506	0.00029645	0.00022945	0.00024507	0.00006031	0.00020224	0.00013668	0.06361223	0.05036785	0.05982021	0.05513359	0.05505979	0.04213117	0.05123586	0.04618072	257750140.85641029	0.08188443	0.07170806	0.08407860	257750144.05025640	0.07952057	0.06836428	0.08137768			
79	biyspaansahbihlahtiyz (w:responsibilities)	B.IY.S.P.AA.N.S.AH.B.IH.L.AH.T.IY.Z	B.IY0.S.P.AA2.N.S.AH0.B.IH1.L.AH0.T.IY0.Z	6	15	1	6.63	0.88	299	1	6.63	0.88	299	0.00392990	0.00425703	0.00397588	0.00376693	0.00313953	0.00193910	0.00300818	0.00250688	0.00029815	0.00012045	0.00029203	0.00023292	0.00023177	0.00007710	0.00021876	0.00016654	0.07149113	0.11231194	0.08603794	0.11270579	0.06426376	0.10439812	0.07958909	0.10625773	36821458.21230772	0.30300740	0.18243089	0.31773929	36821452.87487183	0.30192334	0.18078793	0.31663277			
80	bowtaelahtehriyahnihzah (w:totalitarianism)	B.OW.T.AE.L.AH.T.EH.R.IY.AH.N.IH.Z.AH	B.OW2.T.AE2.L.AH0.T.EH1.R.IY0.AH0.N.IH2.Z.AH0	8	15	0	0	0	0	0	0	0	0	0.00565604	0.00501206	0.00554391	0.00506616	0.00413057	0.00285516	0.00395529	0.00334682	0.00037043	0.00015989	0.00031457	0.00025028	0.00022648	0.00009903	0.00019129	0.00014960	0.07156309	0.09306100	0.07535930	0.08837391	0.06520310	0.08751993	0.06929030	0.08239753	110464327.51589745	0.03901827	0.04515095	0.03598962	147285802.70974362	0.03548903	0.04042915	0.03234567			
